Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
01d67fc0-e033-3862-9f97-3abab1c66343,e3b6c45e-c3d3-3382-b40a-efcfe7383eb4,Shaunta614 Waters156,F,CLINICAL SOCIAL WORKER,234 LITTLETON RD,WESTFORD,MA,01886-3530,42.585541,-71.44025,0
120af07e-c444-3df6-a7d4-252f3b62ef9f,e3b6c45e-c3d3-3382-b40a-efcfe7383eb4,Micaela928 Rohan584,F,CLINICAL SOCIAL WORKER,234 LITTLETON RD,WESTFORD,MA,01886-3530,42.585541,-71.44025,0
1dffb0d2-f416-3941-96cd-850e0484337a,e3b6c45e-c3d3-3382-b40a-efcfe7383eb4,Santo387 Waters156,M,GENERAL PRACTICE,234 LITTLETON RD,WESTFORD,MA,01886-3530,42.585541,-71.44025,15
93dfd801-a1b8-369b-b8a8-36288e8e4400,94ea55a1-4520-3483-8393-6c49f579161d,Mabelle762 Dickinson688,F,GENERAL PRACTICE,68 MARKET ST,LYNN,MA,01901-1115,42.474862,-70.96218499999999,23
1b94f032-d399-321a-92ef-d7383a5b8f91,34805064-d372-324d-b653-d6ac57e4a55a,Felix524 Gutmann970,M,GENERAL PRACTICE,65 WALNUT ST,WELLESLEY HILLS,MA,02481-2118,42.30539,-71.28366899999997,43
bfa16a3e-978c-31f2-9628-7e8b041f47d5,212fc6d4-5f90-34e6-a67a-c6f69c9c0417,Jesus702 Kessler503,F,GENERAL PRACTICE,89 MAIN ST,MEDWAY,MA,02053-1815,42.156203000000005,-71.43034499999999,44
a1a2a7b3-65fc-3fa8-9e4d-e72891e29c0a,3fb36410-80f4-3173-b6be-dbcc59d7630d,Alfonzo975 Johns824,M,PATHOLOGY,10 LAUREL AVE,WELLESLEY,MA,02481-7536,42.305932,-71.282917,0
983c0b8a-006a-3bb7-9d0e-a849d10d6b04,3fb36410-80f4-3173-b6be-dbcc59d7630d,Retha410 Kling921,F,PATHOLOGY,10 LAUREL AVE,WELLESLEY,MA,02481-7536,42.305932,-71.282917,0
acd0b404-acf6-35f9-946d-ac6bb460c14d,3fb36410-80f4-3173-b6be-dbcc59d7630d,Conchita9 Olvera69,F,GENERAL PRACTICE,10 LAUREL AVE,WELLESLEY,MA,02481-7536,42.305932,-71.282917,27
150b0135-6785-3411-b9f5-0da5b480c39d,3fb36410-80f4-3173-b6be-dbcc59d7630d,Setsuko288 Johns824,F,DERMATOLOGY,10 LAUREL AVE,WELLESLEY,MA,02481-7536,42.305932,-71.282917,0
5f0f78bf-f1c9-310c-ad33-e133dfeb34ad,3fb36410-80f4-3173-b6be-dbcc59d7630d,Retha410 Kling921,F,DERMATOLOGY,10 LAUREL AVE,WELLESLEY,MA,02481-7536,42.305932,-71.282917,0
9e5aed86-3e7d-3509-9e48-932f8820e598,3fb36410-80f4-3173-b6be-dbcc59d7630d,Solomon675 Mraz590,M,DERMATOLOGY,10 LAUREL AVE,WELLESLEY,MA,02481-7536,42.305932,-71.282917,0
7445dd39-da42-3f5b-83e6-6f249c24f23e,3fb36410-80f4-3173-b6be-dbcc59d7630d,Era940 Kessler503,F,DERMATOLOGY,10 LAUREL AVE,WELLESLEY,MA,02481-7536,42.305932,-71.282917,0
66ef741e-2ccf-3fa4-97ca-36e5c9fa8779,3fb36410-80f4-3173-b6be-dbcc59d7630d,Jessie665 Wyman904,F,DERMATOLOGY,10 LAUREL AVE,WELLESLEY,MA,02481-7536,42.305932,-71.282917,0
516b0589-1308-31c9-b5d9-9c7583843b6f,3fb36410-80f4-3173-b6be-dbcc59d7630d,Felipe97 de Anda129,M,DERMATOLOGY,10 LAUREL AVE,WELLESLEY,MA,02481-7536,42.305932,-71.282917,0
731711ce-bb62-3316-8a58-40687d06272b,3fb36410-80f4-3173-b6be-dbcc59d7630d,Altha90 Bruen238,F,DERMATOLOGY,10 LAUREL AVE,WELLESLEY,MA,02481-7536,42.305932,-71.282917,0
b6fc0ae2-1d59-323a-829e-5bbce5394a57,3fb36410-80f4-3173-b6be-dbcc59d7630d,Hong136 Waters156,M,DERMATOLOGY,10 LAUREL AVE,WELLESLEY,MA,02481-7536,42.305932,-71.282917,0
1937aa85-5d98-382d-b992-ef1d683a7fd7,12468a38-fbb5-3959-ae6e-68a43a5207d5,Raymon366 Ernser583,M,CLINICAL PSYCHOLOGIST,59 CHURCH ST,CAMBRIDGE,MA,02138-3724,42.376043,-71.11868,0
a014b94a-7f42-3d9b-9c35-19918662671f,12468a38-fbb5-3959-ae6e-68a43a5207d5,Andrew29 Gerhold939,M,CLINICAL PSYCHOLOGIST,59 CHURCH ST,CAMBRIDGE,MA,02138-3724,42.376043,-71.11868,0
a3ea165e-9a26-3954-9fdf-f4aeb3337f7c,12468a38-fbb5-3959-ae6e-68a43a5207d5,Raymon366 Ernser583,M,GENERAL PRACTICE,59 CHURCH ST,CAMBRIDGE,MA,02138-3724,42.376043,-71.11868,43
3365e37c-d394-35cf-a524-d6c15b33c6e3,19cbe446-9a91-3340-9772-2eee3a4a1d90,Moshe758 Rosenbaum794,M,GENERAL PRACTICE,9 CEDAR ST,WORCESTER,MA,01609-2505,42.269478,-71.807783,51
7ece6159-10c0-3773-bc68-448a37f1fcac,4e3e5b89-c728-38dc-82d4-9b0cf77a46ab,Selene142 Wyman904,F,GENERAL PRACTICE,6 COURTHOUSE LN,CHELMSFORD,MA,01824-1726,42.597055,-71.3697,23
338addfb-043d-35cc-8361-662d5ed39a75,a3d04652-1fc9-353b-966c-1cfb9d7136f3,Gloria696 Rincón417,F,CLINICAL PSYCHOLOGIST,239 CAUSEWAY ST,MEDFIELD,MA,02052-2900,42.184599,-71.305307,0
1e4c365b-b50b-3cb2-8bcd-cafeab4c57be,a3d04652-1fc9-353b-966c-1cfb9d7136f3,Jess275 Nienow652,M,GENERAL PRACTICE,239 CAUSEWAY ST,MEDFIELD,MA,02052-2900,42.184599,-71.305307,104
7bfe7d7e-f6ae-32d5-ab4e-63bda871817c,b173c490-5baf-35ab-aa28-c30ac2c70646,Winona266 Adams676,F,GENERAL PRACTICE,101 ADAMS ST,QUINCY,MA,02169-2022,42.261006,-71.008988,33
63b15584-7b2d-34b1-b18c-14dafea73077,626ac6a6-799e-38db-b942-d21719dfc61e,Ahmed109 Wisozk929,M,GENERAL PRACTICE,13 EATON CT,WELLESLEY,MA,02481-7600,42.305932,-71.282917,54
9ae1adbf-5590-3355-8497-ddf058a5f856,a3f3508a-4ed2-3a9e-8580-0d325e3d3457,Mina319 Boehm581,F,CLINICAL PSYCHOLOGIST,450 MAIN ST,FISKDALE,MA,01518-1296,42.124762,-72.110888,0
c8b9e57a-d236-37ac-8b53-c1cb3daf4526,a3f3508a-4ed2-3a9e-8580-0d325e3d3457,Mina319 Boehm581,F,GENERAL PRACTICE,450 MAIN ST,FISKDALE,MA,01518-1296,42.124762,-72.110888,18
d7857e89-97a7-35bc-ae11-ea218105f7a2,a3f3508a-4ed2-3a9e-8580-0d325e3d3457,Christian753 Boehm581,M,CLINICAL NURSE SPECIALIST,450 MAIN ST,FISKDALE,MA,01518-1296,42.124762,-72.110888,0
f17be68e-e578-3e88-ae5e-49537d5f563b,2f00d1cf-c489-345f-9747-16b68f881b70,Joshua658 Kertzmann286,M,GENERAL PRACTICE,1093 BEACON ST,BROOKLINE,MA,02446-5623,42.323853,-71.142003,81
8dcbecc7-63dd-39a2-aa4e-3ec8b2c48d6c,06b674fe-6955-3f39-acbb-8943bc8703ec,Thu65 Berge125,F,CLINICAL PSYCHOLOGIST,153 BOLES RD,MARSHFIELD,MA,02050-1765,42.115139,-70.71033100000001,0
99bca757-9e5d-396b-b1bf-421957d3357d,06b674fe-6955-3f39-acbb-8943bc8703ec,Vaughn909 Berge125,M,GENERAL PRACTICE,153 BOLES RD,MARSHFIELD,MA,02050-1765,42.115139,-70.71033100000001,22
505ed8a8-9787-374d-980c-1001abb57699,f0a83c71-16f4-3828-9956-667d4d9e6ca3,Ralph813 Ryan260,M,CLINICAL PSYCHOLOGIST,1208 MASSACHUSETTS AVE,CAMBRIDGE,MA,02138-3828,42.376043,-71.11868,0
c11954b8-0489-31a7-98a1-e7f29fb65045,f0a83c71-16f4-3828-9956-667d4d9e6ca3,Ralph813 Ryan260,M,GENERAL PRACTICE,1208 MASSACHUSETTS AVE,CAMBRIDGE,MA,02138-3828,42.376043,-71.11868,32
759755cc-8d32-3cc6-8d68-582bfe67b129,00312a4d-df26-32b6-9924-683879cffdc8,Honey275 Schuppe920,F,PSYCHIATRY,68 LEONARD ST,BELMONT,MA,02478-2574,42.395317,-71.180284,0
6bcc0ed3-1c75-3c45-abd7-70fbf243fe9e,00312a4d-df26-32b6-9924-683879cffdc8,Paul232 Nienow652,M,PSYCHIATRY,68 LEONARD ST,BELMONT,MA,02478-2574,42.395317,-71.180284,0
c398f5ab-a806-3c80-95ca-bfb3ed95bd99,00312a4d-df26-32b6-9924-683879cffdc8,Jeffrey461 Schuppe920,M,ORAL SURGERY,68 LEONARD ST,BELMONT,MA,02478-2574,42.395317,-71.180284,0
20477e20-2172-3818-a147-b797fe348836,00312a4d-df26-32b6-9924-683879cffdc8,Jeffrey461 Schuppe920,M,CLINICAL PSYCHOLOGIST,68 LEONARD ST,BELMONT,MA,02478-2574,42.395317,-71.180284,0
e238eb6b-939e-37e2-83d6-850399e5c5a4,00312a4d-df26-32b6-9924-683879cffdc8,Jeffrey461 Schuppe920,M,GENERAL PRACTICE,68 LEONARD ST,BELMONT,MA,02478-2574,42.395317,-71.180284,70
13f0cc17-c2ea-3845-9d5e-fdada3f63350,feb7bab1-f121-357d-ae80-969798e2655c,Tena12 Hackett68,F,GENERAL PRACTICE,1863 BEACON ST,BROOKLINE,MA,02445-4256,42.323853,-71.142003,45
00d4df52-d2d9-3f6f-8ba5-6273d3e0b6a8,7f2179c9-0575-37ca-824b-927460d5b304,Shaquana156 Emmerich580,F,GENERAL PRACTICE,185 LINCOLN ST,HINGHAM,MA,02043-1760,42.224319,-70.880673,32
8ca2ae07-e959-3b67-9c87-d2276c2dd76f,ad88ea68-1b6a-322b-9f8b-62dc31195ee1,Penney623 Simonis280,F,GENERAL PRACTICE,28 GREEN ST,NEWBURY,MA,01951-1721,42.770406,-70.872417,9
93ab0e89-d8d7-362c-8d9d-10cba2ffd3af,cded94db-6a8c-3c00-9eca-874e428de7f7,Adrien235 Cassin499,F,GENERAL PRACTICE,531 KING ST,LITTLETON,MA,01460-1279,42.535931,-71.490569,67
ae34293a-f4c0-3367-90d5-c55c2463d2a3,2c99c7b3-87df-39f4-8394-d3dd1af524c0,Anthony633 Wolf938,M,GENERAL PRACTICE,9 ALEXANDER AVE,BELMONT,MA,02478-4802,42.395317,-71.180284,55
aad82ec4-f91e-35c4-b8ae-83704ae906f7,751be19f-90e3-3838-a5e4-dd777953ffca,Fawn386 Stehr398,F,CLINICAL PSYCHOLOGIST,283 LOWELL ST,LYNNFIELD,MA,01940-1135,42.534146,-71.038333,0
2353f8b2-8b3f-36cb-ab4b-5af3795a6e42,751be19f-90e3-3838-a5e4-dd777953ffca,Fawn386 Stehr398,F,GENERAL PRACTICE,283 LOWELL ST,LYNNFIELD,MA,01940-1135,42.534146,-71.038333,78
368862eb-702b-35ea-867c-1ac17463ddcb,b165f308-d1b5-38a8-9fc8-63091a93f25c,Calvin845 Hartmann983,M,CLINICAL PSYCHOLOGIST,480 ADAMS ST,MILTON,MA,02186-4914,42.241557,-71.082432,0
88354bf1-b58c-3c64-b076-49a4856b167c,b165f308-d1b5-38a8-9fc8-63091a93f25c,Aleta47 Cremin516,F,CLINICAL PSYCHOLOGIST,480 ADAMS ST,MILTON,MA,02186-4914,42.241557,-71.082432,0
35767ef9-53b2-30fd-8b8a-210c84802824,b165f308-d1b5-38a8-9fc8-63091a93f25c,Calvin845 Hartmann983,M,GENERAL PRACTICE,480 ADAMS ST,MILTON,MA,02186-4914,42.241557,-71.082432,48
1fb4e7b2-6147-36e3-ae12-c73e416c8027,22c6b8c5-f2e2-3d8b-8ec4-9eddafe1e56b,Jeremiah751 Stiedemann542,M,GENERAL PRACTICE,85 EASTERN AVE,GLOUCESTER,MA,01930-6514,42.62885,-70.685875,14
766b30b1-2888-3fc0-a789-1b65cb11fada,c13d88e5-c806-368a-8787-f623d307b61e,Kristine579 Treutel973,F,CLINICAL PSYCHOLOGIST,223 CHIEF JUSTICE CUSHING HWY 207,COHASSET,MA,02025-1391,42.262428,-70.79888299999999,0
019847d9-0ecf-3542-8d08-d657a8dbe665,c13d88e5-c806-368a-8787-f623d307b61e,Kristine579 Treutel973,F,GENERAL PRACTICE,223 CHIEF JUSTICE CUSHING HWY 207,COHASSET,MA,02025-1391,42.262428,-70.79888299999999,52
407d925f-6ca0-32a8-83c6-6393e8c790fa,4bf8acfd-fec0-350f-ab95-064ffeb59e83,Salvatore257 Barton704,M,GENERAL PRACTICE,1180 BEACON ST,BROOKLINE,MA,02446-3806,42.323853,-71.142003,28
2b21e7f5-f31b-3ef4-8868-9df529f1ccc0,4dd393d1-898a-33fd-b593-c338c460ab2d,Celeste191 Doyle959,F,CLINICAL PSYCHOLOGIST,24 HARVARD ST,LEOMINSTER,MA,01453-3472,42.520876,-71.770611,0
0edf0795-189e-31cf-880c-48b4246648f4,4dd393d1-898a-33fd-b593-c338c460ab2d,Normand813 Doyle959,M,GENERAL PRACTICE,24 HARVARD ST,LEOMINSTER,MA,01453-3472,42.520876,-71.770611,70
77779a49-db4d-3fe7-90f8-2cecdd5b4bab,ff76282f-7968-39c7-82f9-2d86c93990a6,Russell422 Mayer370,M,CLINICAL PSYCHOLOGIST,10 RICHARDS AVE,PAXTON,MA,01612-1120,42.311693,-71.940282,0
4c8be70f-491c-3485-81d3-e1053a4cb5c3,ff76282f-7968-39c7-82f9-2d86c93990a6,Malissa448 Mayer370,F,GENERAL PRACTICE,10 RICHARDS AVE,PAXTON,MA,01612-1120,42.311693,-71.940282,20
f9446e1b-fca3-3b05-b0a2-be82f3839a98,f5015cc3-23f6-3684-9b95-0425c1ba7cd1,Lazaro919 Dickens475,M,CLINICAL PSYCHOLOGIST,5 WAUMBECK ST,QUINCY,MA,02171-1026,42.261006,-71.008988,0
c4c2de75-8c20-3a72-857b-bd170c475921,f5015cc3-23f6-3684-9b95-0425c1ba7cd1,Maryam561 Dickens475,F,GENERAL PRACTICE,5 WAUMBECK ST,QUINCY,MA,02171-1026,42.261006,-71.008988,35
6b27352f-e460-399d-9b95-2e8929ec18c1,0900c1a2-5e32-3df6-8961-d25870bbc4a7,Rashida558 Kunde533,F,CLINICAL PSYCHOLOGIST,ONE ARNOLD CIRCLE,CAMBRIDGE,MA,02139,42.376043,-71.11868,0
73ca0706-5942-3c63-b662-fb29aa829385,0900c1a2-5e32-3df6-8961-d25870bbc4a7,Nilsa143 Hahn503,F,CLINICAL PSYCHOLOGIST,ONE ARNOLD CIRCLE,CAMBRIDGE,MA,02139,42.376043,-71.11868,0
81b11eff-d3a1-3a3a-8f09-9b7edba53630,0900c1a2-5e32-3df6-8961-d25870bbc4a7,Patrick786 Kunde533,M,GENERAL PRACTICE,ONE ARNOLD CIRCLE,CAMBRIDGE,MA,02139,42.376043,-71.11868,54
b044c1b1-d560-30e8-af0a-ce9661133b6d,ac06e0ac-ff61-30aa-9a9d-7856c2a6495c,Forest317 Mills423,M,CLINICAL PSYCHOLOGIST,162 COBBLE LANE,SHEFFIELD,MA,01257-0274,42.10365,-73.359887,0
f7af85c0-7907-3fd2-a341-807ac5fd9029,ac06e0ac-ff61-30aa-9a9d-7856c2a6495c,Madge238 Mills423,F,GENERAL PRACTICE,162 COBBLE LANE,SHEFFIELD,MA,01257-0274,42.10365,-73.359887,55
42198cc0-be09-32e8-9d29-3db184745644,4340823b-9e04-3a18-8e3b-cb37efc88f13,Shonna561 Kohler843,F,GENERAL PRACTICE,115 MILL ST,BELMONT,MA,02478-1064,42.395317,-71.180284,2
4bb60aea-b672-388b-bdbc-0f527098e7bc,e613f5a1-7588-3efe-8701-fa9baf3241ff,Jewel43 White193,M,CLINICAL PSYCHOLOGIST,338 TREMONT ST,REHOBOTH,MA,02769-2034,41.846878000000004,-71.24486999999999,0
6f7b56d2-fd96-3b8b-ba75-9d617e08ff4d,e613f5a1-7588-3efe-8701-fa9baf3241ff,Jewel43 White193,M,GENERAL PRACTICE,338 TREMONT ST,REHOBOTH,MA,02769-2034,41.846878000000004,-71.24486999999999,102
a03d492e-b4cf-31df-acfc-67685484e321,7084b460-d99c-3d71-81dc-09913a4624c9,Billie243 Bartoletti50,M,CLINICAL PSYCHOLOGIST,12 BEACONSFIELD RD,BROOKLINE,MA,02445-3305,42.323853,-71.142003,0
11b76fd3-4db1-3ee3-86aa-b9f6af6e992e,7084b460-d99c-3d71-81dc-09913a4624c9,Sherrill767 Bartoletti50,F,GENERAL PRACTICE,12 BEACONSFIELD RD,BROOKLINE,MA,02445-3305,42.323853,-71.142003,56
41ee2220-1bce-3eb9-aa0f-a057c8dba082,6dc4576a-e9ae-3552-8f3f-d28a630c97f6,Florentino8 Fritsch593,M,PSYCHIATRY,93 CONCORD AVE,BELMONT,MA,02478-4054,42.395317,-71.180284,0
5ce035e6-8273-3676-91f2-88306957cebe,6dc4576a-e9ae-3552-8f3f-d28a630c97f6,Wanetta360 Fritsch593,F,GENERAL PRACTICE,93 CONCORD AVE,BELMONT,MA,02478-4054,42.395317,-71.180284,14
81e75fc5-2f9e-34a1-a45a-621885602fab,0154718e-fb2d-3969-bbf8-045641fe7dc9,Germán350 Sanabria449,M,GENERAL PRACTICE,247 NORTHAMPTON ST,EASTHAMPTON,MA,01027-1052,42.265435,-72.670813,49
c80fee9e-98ea-3524-87cb-6ace4df77ecc,b37dbacb-fbfd-350a-861b-2dd23f3c83fc,Kendall673 Macejkovic424,F,GENERAL PRACTICE,1419 BEACON ST,BROOKLINE,MA,02446-4808,42.323853,-71.142003,80
c7972808-d5c4-36f7-b072-5e64321d7d88,77338540-3195-318a-a469-84b640b1327a,Torie475 Cartwright189,F,CLINICAL PSYCHOLOGIST,1280 MASSACHUSETTS AVE,CAMBRIDGE,MA,02138-3827,42.376043,-71.11868,0
7d088e5c-a3ff-3d0d-82f7-8b01d168e157,77338540-3195-318a-a469-84b640b1327a,Torie475 Cartwright189,F,GENERAL PRACTICE,1280 MASSACHUSETTS AVE,CAMBRIDGE,MA,02138-3827,42.376043,-71.11868,47
e2a659ee-49fa-3e5d-9752-ac7dd9af04e5,e7be2bea-4a1b-3bac-9874-3b149652461a,Kareem959 Breitenberg711,M,CLINICAL PSYCHOLOGIST,3 OAKDALE LN,LINCOLN,MA,01773-1710,42.425506,-71.310812,0
d21c5447-23da-37d9-aa10-ccc43c11db64,e7be2bea-4a1b-3bac-9874-3b149652461a,Gabriele201 Breitenberg711,F,GENERAL PRACTICE,3 OAKDALE LN,LINCOLN,MA,01773-1710,42.425506,-71.310812,79
0882b11c-f0b7-33af-b5b7-166357f8bb73,fbccf53b-48a0-3c7e-8941-05f822feca1d,Fredrick998 Sporer811,M,CLINICAL PSYCHOLOGIST,178 N PLEASANT ST,AMHERST,MA,01002-1220,42.363534,-72.50729100000001,0
b3947884-f8d4-3256-a2dc-d1311c71e98b,fbccf53b-48a0-3c7e-8941-05f822feca1d,Fredrick998 Sporer811,M,GENERAL PRACTICE,178 N PLEASANT ST,AMHERST,MA,01002-1220,42.363534,-72.50729100000001,36
92da80c9-d053-36d1-aa13-0a8f17b03a16,b81ddc7b-030c-3fa7-acf6-4ae14c4a447e,Heriberto162 Barrows492,M,CHIROPRACTIC,474 STATE RD,WESTPORT,MA,02790-3427,41.579794,-71.081822,0
f067ef43-6533-33a5-ab03-d3713c640e9d,b81ddc7b-030c-3fa7-acf6-4ae14c4a447e,Cristina921 Rodríguez701,F,GENERAL PRACTICE,474 STATE RD,WESTPORT,MA,02790-3427,41.579794,-71.081822,86
913d2d0e-63d0-3033-8c9d-0c6e26b14655,0cfee501-e8b2-366f-aaed-72911a8c9aae,Lowell343 Lang846,M,CLINICAL PSYCHOLOGIST,10 MAIN ST,ANDOVER,MA,01810-3700,42.648044,-71.161751,0
1c9ff575-b02d-33c0-a1ef-8c0d87875ac4,0cfee501-e8b2-366f-aaed-72911a8c9aae,Kandi717 Lang846,F,GENERAL PRACTICE,10 MAIN ST,ANDOVER,MA,01810-3700,42.648044,-71.161751,40
ed5f4f9a-c72b-3fbf-982f-ff29541aa364,b1516ff8-952b-3f90-a485-e43e29cbf469,Yer774 Collins926,F,CLINICAL PSYCHOLOGIST,14 MAIN ST,SOUTHBORO,MA,01772-1614,42.272062,-71.522795,0
bf80af75-3bf8-3c1a-993c-9e4e84fd2c46,b1516ff8-952b-3f90-a485-e43e29cbf469,Alva958 Collins926,M,GENERAL PRACTICE,14 MAIN ST,SOUTHBORO,MA,01772-1614,42.272062,-71.522795,52
f8ea7156-3183-3115-808a-ce9f98e6b1f6,e876a3ad-58b1-3a77-83fa-dba55f82c01d,Lemuel304 Stamm704,M,CLINICAL PSYCHOLOGIST,34 CHURCH ST,MATTAPOISETT,MA,02739-2626,41.661363,-70.812024,0
5a6adc05-9f76-3582-bd55-23696b7dc64c,e876a3ad-58b1-3a77-83fa-dba55f82c01d,Lemuel304 Stamm704,M,GENERAL PRACTICE,34 CHURCH ST,MATTAPOISETT,MA,02739-2626,41.661363,-70.812024,30
bf67d056-1ec9-3273-9083-e6458a25631b,80a83701-6fab-3811-8448-65809f8fae7c,Harlan808 Durgan499,M,GENERAL PRACTICE,123 UNION ST,EASTHAMPTON,MA,01027-1419,42.265435,-72.670813,39
400831e9-3588-3163-b61c-d3fbdbe9fed8,c8237a24-4ce9-3ecb-8b16-fb6459c8bc7a,Carey440 Crona259,M,PHYSICAL THERAPY,14 BESSOM ST,MARBLEHEAD,MA,01945-2329,42.495629,-70.83582,0
c0cb1b67-f8b4-302a-8fcd-f092444de4e3,c8237a24-4ce9-3ecb-8b16-fb6459c8bc7a,Yuonne878 Crona259,F,GENERAL PRACTICE,14 BESSOM ST,MARBLEHEAD,MA,01945-2329,42.495629,-70.83582,30
ea1e6e2e-7f76-3692-b8eb-3179b105f243,b78de2f3-f0d7-3905-a692-7c3144d5b11b,Frida746 Mohr916,F,CLINICAL PSYCHOLOGIST,68 JOSEPHINE AVE,SOMERVILLE,MA,02144-2207,42.390445,-71.101033,0
d767b9ed-17fe-39d2-a4ba-236f31220d86,b78de2f3-f0d7-3905-a692-7c3144d5b11b,Jody426 Mohr916,M,GENERAL PRACTICE,68 JOSEPHINE AVE,SOMERVILLE,MA,02144-2207,42.390445,-71.101033,31
bd2362fb-8d4e-32a8-abcd-aabffa9f3887,301d5907-62a2-32bf-94c9-0db2811289cf,Dione665 Emmerich580,F,GENERAL PRACTICE,105 CHESTNUT ST,NEEDHAM,MA,02492-2520,42.281593,-71.242414,56
258d9f98-db44-32f3-925b-2936b9c74f02,ef831c39-d039-3c01-8791-2c0344a389a8,Marth98 D'Amore443,F,CHIROPRACTIC,11 STANDISH ST,DUXBURY,MA,02332-5028,42.044307,-70.70604499999999,0
7b170e8c-545a-33ba-8cfd-c9e1f5440d52,ef831c39-d039-3c01-8791-2c0344a389a8,Elwood28 D'Amore443,M,GENERAL PRACTICE,11 STANDISH ST,DUXBURY,MA,02332-5028,42.044307,-70.70604499999999,42
7ff9839d-de2e-3b5e-965c-f5eed096d4e6,266f0172-9a04-3eca-9102-72702a2afff4,Britt177 Gerhold939,M,GENERAL PRACTICE,17 HENSHAW ST,BRIGHTON,MA,02135-2905,42.33196,-71.020173,28
f5231e8b-1433-32f1-a4e0-6ecc8f90533a,be96eec8-d9d1-3f00-84d7-647bf90d9a0d,Stewart672 Stamm704,M,PSYCHIATRY,449 ROUTE 130 4,SANDWICH,MA,02563-2339,41.7132,-70.485737,0
14bb992c-45ae-3e51-983e-866614d0bf39,be96eec8-d9d1-3f00-84d7-647bf90d9a0d,Stewart672 Stamm704,M,GENERAL PRACTICE,449 ROUTE 130 4,SANDWICH,MA,02563-2339,41.7132,-70.485737,30
089e4044-8eac-3d66-a3b8-702d034a224f,5c8e0ace-7702-3ba5-b4ed-81763272a2ba,Venessa867 Collier206,F,CLINICAL PSYCHOLOGIST,34 AGASSIZ AVE,BELMONT,MA,02478-5023,42.395317,-71.180284,0
3f2328f1-e7ff-332d-b082-f14a0d912a4c,5c8e0ace-7702-3ba5-b4ed-81763272a2ba,Brady998 Wilderman619,M,CLINICAL PSYCHOLOGIST,34 AGASSIZ AVE,BELMONT,MA,02478-5023,42.395317,-71.180284,0
94d59eb2-7c9d-3020-a4b5-08010040df8f,5c8e0ace-7702-3ba5-b4ed-81763272a2ba,Elvira561 Benítez559,F,GENERAL PRACTICE,34 AGASSIZ AVE,BELMONT,MA,02478-5023,42.395317,-71.180284,18
5705e697-bb02-3e3e-8550-9518d8f45261,6ccb2ecf-9547-38e7-8c26-ca43a891df53,Chanel977 Legros616,F,CARDIOVASCULAR DISEASE (CARDIOLOGY),300 MOUNT AUBURN ST,CAMBRIDGE,MA,02138-5665,42.376043,-71.11868,0
f075ed07-de15-3a26-8241-07fde16854e8,6ccb2ecf-9547-38e7-8c26-ca43a891df53,Marshall526 Hegmann834,M,CARDIOVASCULAR DISEASE (CARDIOLOGY),300 MOUNT AUBURN ST,CAMBRIDGE,MA,02138-5665,42.376043,-71.11868,0
d05dd919-877d-33e5-8bd6-e28d0df41a38,6ccb2ecf-9547-38e7-8c26-ca43a891df53,Divina723 Trantow673,F,CARDIOVASCULAR DISEASE (CARDIOLOGY),300 MOUNT AUBURN ST,CAMBRIDGE,MA,02138-5665,42.376043,-71.11868,0
42f80974-8504-3268-8f96-41f363343391,6ccb2ecf-9547-38e7-8c26-ca43a891df53,Glenn0 Legros616,M,PHYSICAL MEDICINE AND REHABILITATION,300 MOUNT AUBURN ST,CAMBRIDGE,MA,02138-5665,42.376043,-71.11868,0
97b1262a-9879-3c73-a306-8b5b18de48cf,6ccb2ecf-9547-38e7-8c26-ca43a891df53,Glenn0 Legros616,M,NEUROLOGY,300 MOUNT AUBURN ST,CAMBRIDGE,MA,02138-5665,42.376043,-71.11868,0
e76e6340-4a30-3934-944e-083b5e3caf85,6ccb2ecf-9547-38e7-8c26-ca43a891df53,Felipe97 Pacheco179,M,INTERVENTIONAL CARDIOLOGY,300 MOUNT AUBURN ST,CAMBRIDGE,MA,02138-5665,42.376043,-71.11868,0
36a953a4-2df6-38a4-b8e4-d620d1e0bc74,6ccb2ecf-9547-38e7-8c26-ca43a891df53,Glenn0 Legros616,M,GENERAL PRACTICE,300 MOUNT AUBURN ST,CAMBRIDGE,MA,02138-5665,42.376043,-71.11868,23
f6ef8e93-ae40-3012-82ca-31422d124ce0,6ccb2ecf-9547-38e7-8c26-ca43a891df53,Chanel977 Legros616,F,INTERNAL MEDICINE,300 MOUNT AUBURN ST,CAMBRIDGE,MA,02138-5665,42.376043,-71.11868,0
d3767e96-5bd8-3707-8499-de351d572784,6ccb2ecf-9547-38e7-8c26-ca43a891df53,Chanel977 Legros616,F,GASTROENTEROLOGY,300 MOUNT AUBURN ST,CAMBRIDGE,MA,02138-5665,42.376043,-71.11868,0
9557d56b-d862-369a-a821-640a33306d7e,47a48a73-79df-32e6-8596-dfd44f2279e9,Bernardo699 Casas271,M,CHIROPRACTIC,481 BEDFORD ST,BRIDGEWATER,MA,02324-3152,41.972376000000004,-70.978773,0
5c9c9892-6091-30e0-a36b-2aa29294e3d1,47a48a73-79df-32e6-8596-dfd44f2279e9,Pearlene638 O'Kon634,F,GENERAL PRACTICE,481 BEDFORD ST,BRIDGEWATER,MA,02324-3152,41.972376000000004,-70.978773,45
